Selection	Begin Time (s)	End Time (s)
3801	67006.605750	67007.957250
3802	67010.430750	67012.980750
3803	67039.449750	67040.750250
3804	67056.611250	67057.631250
3805	67061.328750	67063.190250
3806	67064.261250	67065.663750
3807	67069.386750	67073.594250
3808	67073.849250	67075.685250
3809	67095.065250	67096.187250
3810	67123.497750	67126.226250
3811	67147.595250	67148.844750
3812	67166.388750	67167.459750
3813	67182.734250	67188.038250
3814	67195.535250	67197.090750
3815	67198.773750	67199.793750
3816	67223.075250	67224.987750
3817	67233.479250	67239.854250
3818	67250.538750	67255.995750
3819	67271.397750	67273.157250
3820	67273.514250	67274.610750
3821	67289.018250	67295.189250
3822	67296.566250	67297.968750
3823	67302.201750	67307.990250
3824	67344.837750	67347.260250
3825	67348.203750	67350.906750
3826	67362.738750	67366.512750
3827	67367.226750	67368.501750
3828	67375.310250	67377.885750
3829	67380.767250	67382.220750
3830	67401.524250	67406.037750
3831	67408.919250	67411.367250
3832	67428.222750	67430.594250
3833	67431.053250	67433.552250
3834	67447.092750	67448.367750
3835	67459.740750	67461.066750
3836	67470.807750	67472.159250
3837	67482.333750	67483.506750
3838	67504.722750	67506.737250
3839	67548.200250	67549.832250
3840	67550.036250	67551.132750
3841	67576.326750	67578.851250
3842	67585.455750	67587.062250
3843	67587.725250	67588.770750
3844	67660.196250	67661.981250
3845	67664.939250	67666.724250
3846	67685.058750	67686.206250
3847	67695.972750	67697.630250
3848	67717.826250	67718.999250
3849	67726.674750	67728.842250
3850	67734.987750	67736.492250
3851	67756.254750	67758.218250
3852	67770.815250	67771.886250
3853	67803.965250	67805.138250
3854	67813.272750	67814.930250
3855	67827.272250	67828.572750
3856	67846.218750	67847.519250
3857	67859.274750	67860.600750
3858	67863.405750	67864.451250
3859	67864.706250	67865.955750
3860	67866.261750	67868.225250
3861	67874.804250	67877.201250
3862	67899.080250	67900.100250
3863	67905.557250	67906.628250
3864	67915.527750	67917.644250
3865	67928.583750	67931.694750
3866	67932.842250	67934.066250
3867	67935.137250	67936.335750
3868	67970.174250	67971.678750
3869	67983.561750	67987.386750
3870	67988.100750	67989.426750
3871	68008.398750	68010.056250
3872	68029.716750	68031.399750
3873	68039.559750	68040.809250
3874	68045.475750	68047.337250
3875	68080.844250	68084.133750
3876	68084.388750	68086.020750
3877	68094.971250	68098.515750
3878	68124.015750	68125.953750
3879	68135.108250	68137.352250
3880	68164.050750	68169.507750
3881	68170.043250	68171.904750
3882	68231.472750	68232.594750
3883	68259.981750	68263.832250
3884	68275.026750	68277.245250
3885	68296.650750	68297.721750
3886	68300.246250	68301.444750
3887	68303.688750	68306.417250
3888	68307.641250	68308.839750
3889	68311.134750	68312.511750
3890	68367.413250	68368.509750
3891	68409.819750	68411.451750
3892	68437.512750	68438.532750
3893	68447.304750	68450.492250
3894	68454.776250	68456.051250
3895	68484.560250	68485.835250
3896	68583.474750	68584.775250
3897	68585.183250	68586.815250
3898	68587.070250	68588.829750
3899	68589.900750	68591.456250
3900	68622.770250	68623.994250
3901	68642.303250	68643.527250
3902	68663.034750	68664.539250
3903	68678.003250	68681.088750
3904	68686.749750	68688.305250
3905	68695.343250	68698.173750
3906	68709.623250	68710.668750
3907	68716.406250	68717.910750
3908	68719.466250	68720.817750
3909	68745.119250	68746.649250
3910	68746.827750	68749.326750
3911	68751.111750	68752.922250
3912	68779.977750	68783.445750
3913	68783.624250	68784.873750
3914	68787.449250	68789.565750
3915	68804.814750	68808.078750
3916	68810.093250	68811.674250
3917	68842.223250	68844.569250
3918	68847.195750	68848.343250
3919	68848.878750	68850.281250
3920	68858.033250	68859.053250
3921	68864.918250	68867.315250
3922	68871.726750	68873.027250
3923	68899.139250	68903.091750
3924	68999.456250	69000.782250
3925	69010.166250	69011.976750
3926	69119.229750	69120.300750
3927	69137.793750	69139.094250
3928	69141.185250	69142.689750
3929	69160.386750	69161.585250
3930	69184.968750	69186.549750
3931	69217.965750	69219.393750
3932	69277.967250	69279.726750
3933	69284.010750	69285.336750
3934	69308.975250	69309.995250
3935	69318.486750	69321.572250
3936	69322.005750	69324.428250
3937	69331.262250	69334.424250
3938	69369.282750	69375.402750
3939	69386.571750	69393.023250
3940	69422.781750	69424.107750
3941	69431.375250	69435.684750
3942	69436.806750	69438.234750
3943	69444.533250	69446.471250
3944	69463.709250	69466.973250
3945	69498.006750	69501.857250
3946	69512.490750	69517.769250
3947	69536.562750	69537.786750
3948	69538.679250	69542.147250
3949	69552.398250	69553.520250
3950	69555.891750	69559.971750
3951	69560.226750	69561.833250
3952	69566.168250	69572.696250
3953	69596.487750	69598.629750
3954	69599.216250	69600.567750
3955	69609.059250	69614.694750
3956	69623.441250	69628.439250
3957	69654.704250	69656.030250
3958	69662.226750	69667.148250
3959	69678.240750	69681.861750
3960	69704.454750	69705.755250
3961	69706.010250	69708.483750
3962	69716.363250	69717.663750
3963	69728.220750	69729.444750
3964	69734.621250	69735.845250
3965	69741.608250	69743.240250
3966	69757.673250	69761.294250
3967	69761.625750	69762.798750
3968	69763.206750	69764.328750
3969	69766.955250	69771.468750
3970	69776.135250	69777.282750
3971	69796.382250	69798.575250
3972	69798.983250	69800.768250
3973	69801.813750	69802.910250
3974	69819.153750	69821.015250
3975	69861.356250	69862.707750
3976	69902.921250	69909.092250
3977	69932.297250	69933.699750
3978	69941.604750	69947.444250
3979	69958.664250	69960.015750
3980	69997.500750	70004.334750
3981	70013.591250	70017.773250
3982	70022.975250	70026.392250
3983	70052.045250	70058.063250
3984	70062.041250	70063.239750
3985	70067.804250	70071.705750
3986	70102.866750	70104.090750
3987	70194.717750	70198.007250
3988	70198.287750	70199.792250
3989	70202.240250	70204.382250
3990	70212.822750	70214.429250
3991	70223.175750	70225.113750
3992	70241.382750	70242.581250
3993	70249.338750	70250.409750
3994	70253.724750	70254.897750
3995	70264.536750	70265.607750
3996	70267.851750	70269.254250
3997	70297.355250	70299.216750
3998	70299.828750	70303.169250
3999	70311.533250	70313.547750
4000	70320.917250	70322.013750
4001	70325.940750	70327.445250
4002	70353.914250	70358.453250
4003	70382.678250	70388.211750
4004	70399.508250	70401.369750
4005	70401.624750	70402.644750
4006	70419.423750	70421.846250
4007	70424.753250	70426.002750
4008	70439.109750	70442.526750
4009	70476.722250	70477.742250
4010	70504.542750	70505.562750
4011	70519.230750	70521.347250
4012	70522.902750	70524.891750
4013	70527.773250	70528.895250
4014	70535.754750	70536.851250
4015	70555.160250	70556.996250
4016	70560.642750	70561.892250
4017	70570.434750	70574.642250
4018	70579.257750	70585.607250
4019	70590.146250	70591.319250
4020	70593.818250	70595.042250
4021	70611.897750	70613.555250
4022	70618.910250	70623.041250
4023	70623.500250	70627.274250
4024	70641.222750	70642.880250
4025	70653.590250	70655.349750
4026	70656.267750	70657.593750
4027	70658.027250	70659.914250
4028	70697.960250	70700.408250
4029	70709.205750	70710.659250
4030	70711.857750	70714.382250
4031	70724.735250	70727.004750
4032	70756.584750	70762.398750
4033	70762.679250	70763.903250
4034	70772.675250	70774.842750
4035	70781.498250	70784.277750
4036	70815.693750	70819.238250
4037	70871.742750	70873.604250
4038	70874.088750	70877.199750
4039	70879.035750	70880.055750
4040	70887.348750	70888.445250
4041	70891.071750	70892.678250
4042	70985.651250	70986.696750
4043	71003.424750	71005.158750
4044	71025.941250	71032.571250
4045	71040.782250	71045.295750
4046	71055.648750	71058.147750
4047	71079.644250	71081.531250
4048	71093.694750	71099.355750
4049	71108.178750	71111.621250
4050	71112.539250	71114.018250
4051	71129.930250	71132.046750
4052	71137.860750	71139.339750
4053	71149.029750	71154.231750
4054	71164.049250	71168.741250
4055	71184.806250	71185.826250
4056	71188.401750	71189.421750
4057	71190.518250	71191.640250
4058	71203.574250	71207.577750
4059	71219.741250	71223.438750
4060	71239.401750	71240.829750
4061	71249.117250	71250.341250
4062	71300.882250	71303.483250
4063	71308.787250	71311.617750
4064	71351.321250	71352.341250
4065	71353.871250	71355.375750
4066	71377.994250	71383.757250
4067	71458.319250	71459.390250
4068	71468.901750	71471.298750
4069	71473.185750	71476.449750
4070	71487.185250	71491.239750
4071	71515.872750	71519.825250
4072	71539.562250	71541.882750
4073	71544.254250	71545.325250
4074	71545.605750	71546.625750
4075	71588.318250	71589.593250
4076	71598.314250	71600.124750
4077	71640.057750	71643.704250
4078	71654.490750	71657.321250
4079	71660.024250	71661.350250
4080	71683.356750	71684.427750
4081	71700.314250	71704.394250
4082	71728.313250	71729.358750
4083	71755.215750	71759.321250
4084	71761.641750	71763.120750
4085	71779.823250	71780.843250
4086	71800.274250	71801.880750
4087	71807.286750	71808.306750
4088	71816.441250	71818.226250
4089	71818.761750	71819.858250
4090	71821.439250	71823.581250
4091	71854.997250	71856.501750
4092	71857.292250	71858.898750
4093	71870.067750	71874.759750
4094	71887.688250	71888.886750
4095	71925.122250	71926.499250
4096	71927.187750	71929.125750
4097	72020.288250	72021.308250
4098	72022.608750	72025.133250
4099	72061.751250	72062.822250
4100	72077.739750	72079.320750
4101	72129.479250	72130.499250
4102	72146.564250	72148.145250
4103	72181.728750	72183.360750
4104	72216.995250	72219.749250
4105	72236.528250	72238.619250
4106	72257.438250	72259.019250
4107	72279.597750	72281.025750
4108	72281.408250	72282.632250
4109	72314.124750	72315.221250
4110	72328.175250	72329.399250
4111	72355.511250	72357.270750
4112	72363.747750	72368.286750
4113	72379.659750	72381.495750
4114	72397.407750	72398.427750
4115	72400.238250	72402.762750
4116	72417.807750	72423.392250
4117	72436.142250	72438.590250
4118	72439.380750	72440.630250
4119	72473.015250	72479.849250
4120	72492.522750	72493.746750
4121	72496.781250	72497.877750
4122	72504.048750	72505.068750
4123	72552.243750	72556.986750
4124	72584.807250	72585.878250
4125	72627.239250	72628.437750
4126	72629.024250	72630.044250
4127	72638.000250	72640.856250
4128	72641.264250	72642.539250
4129	72693.870750	72696.726750
4130	72701.316750	72704.402250
4131	72716.693250	72721.155750
4132	72746.120250	72751.883250
4133	72770.676750	72775.725750
4134	72776.822250	72778.148250
4135	72786.741750	72788.909250
4136	72825.144750	72828.128250
4137	72828.765750	72829.836750
4138	72830.703750	72831.825750
4139	72832.284750	72833.432250
4140	72833.763750	72834.809250
4141	72839.909250	72845.493750
4142	72880.581750	72884.151750
4143	72885.222750	72888.308250
4144	72897.947250	72900.089250
4145	72931.811250	72933.111750
4146	72934.539750	72937.344750
4147	72947.978250	72950.375250
4148	72958.892250	72961.085250
4149	72988.013250	72992.271750
4150	73010.172750	73014.125250
4151	73015.323750	73019.352750
4152	73030.649250	73034.678250
4153	73050.615750	73052.349750
4154	73053.777750	73055.970750
4155	73070.046750	73073.999250
4156	73076.523750	73081.725750
4157	73098.326250	73099.932750
4158	73113.702750	73116.686250
4159	73188.902250	73193.288250
4160	73196.144250	73197.444750
4161	73198.974750	73200.555750
4162	73200.938250	73202.136750
4163	73223.352750	73224.908250
4164	73267.008750	73271.445750
4165	73275.347250	73276.571250
4166	73311.557250	73312.755750
4167	73340.168250	73343.406750
4168	73343.942250	73345.089750
4169	73357.176750	73358.987250
4170	73393.922250	73400.067750
4171	73453.643250	73454.816250
4172	73464.480750	73466.444250
4173	73469.759250	73470.881250
4174	73485.110250	73489.292250
4175	73502.348250	73507.907250
4176	73541.822250	73544.525250
4177	73580.735250	73582.443750
4178	73585.248750	73586.447250
4179	73586.702250	73588.079250
4180	73610.391750	73611.743250
4181	73613.273250	73617.072750
4182	73637.166750	73641.629250
4183	73695.281250	73696.454250
4184	73722.719250	73723.841250
4185	73742.813250	73744.037250
4186	73745.669250	73747.148250
4187	73747.428750	73748.805750
4188	73749.392250	73751.942250
4189	73756.506750	73761.300750
4190	73803.579750	73806.129750
4191	73812.555750	73814.289750
4192	73827.651750	73828.824750
4193	73830.176250	73832.471250
4194	73837.214250	73838.285250
4195	73843.461750	73846.598250
4196	73854.554250	73856.619750
4197	73857.027750	73859.195250
4198	73873.679250	73876.305750
4199	73883.496750	73885.613250
4200	73921.899750	73925.954250
4201	73939.851750	73940.922750
4202	73941.203250	73942.631250
4203	73942.937250	73944.059250
4204	73954.157250	73957.931250
4205	73993.911750	73995.518250
4206	74006.891250	74008.523250
4207	74010.384750	74013.317250
4208	74013.572250	74015.280750
4209	74015.535750	74018.748750
4210	74019.131250	74022.038250
4211	74036.879250	74038.179750
4212	74049.884250	74054.270250
4213	74110.395750	74114.807250
4214	74116.821750	74118.147750
4215	74126.052750	74128.373250
4216	74137.910250	74139.006750
4217	74141.097750	74143.392750
4218	74182.637250	74184.830250
4219	74185.238250	74186.564250
4220	74192.837250	74194.367250
4221	74199.314250	74200.818750
4222	74212.931250	74216.042250
4223	74236.620750	74237.717250
4224	74276.298750	74280.633750
4225	74281.806750	74282.877750
4226	74304.858750	74307.026250
4227	74310.825750	74311.871250
4228	74319.903750	74323.295250
4229	74330.180250	74335.458750
4230	74359.683750	74360.958750
4231	74362.947750	74364.605250
4232	74365.064250	74366.772750
4233	74376.105750	74380.262250
4234	74416.370250	74417.900250
4235	74431.797750	74433.990750
4236	74455.487250	74456.507250
4237	74459.312250	74466.197250
4238	74474.561250	74478.462750
4239	74487.234750	74489.759250
4240	74513.703750	74514.774750
4241	74515.488750	74518.370250
4242	74529.437250	74530.890750
4243	74539.688250	74542.671750
4244	74569.523250	74575.133250
4245	74577.045750	74578.728750
4246	74584.772250	74585.843250
4247	74586.174750	74589.821250
4248	74596.196250	74597.955750
4249	74607.824250	74610.042750
4250	74625.852750	74631.615750
4251	74633.094750	74635.950750
4252	74640.515250	74645.564250
4253	74664.893250	74666.423250
4254	74694.779250	74696.640750
4255	74719.718250	74722.038750
4256	74731.499250	74733.590250
4257	74773.293750	74774.798250
4258	74780.510250	74781.734250
4259	74782.728750	74784.207750
4260	74784.615750	74785.712250
4261	74799.150750	74802.057750
4262	74831.612250	74832.683250
4263	74845.509750	74850.176250
4264	74850.915750	74854.587750
4265	74881.643250	74882.663250
4266	74900.895750	74902.298250
4267	74902.655250	74907.041250
4268	74916.323250	74917.368750
4269	74947.305750	74948.402250
4270	74949.116250	74951.768250
4271	74955.338250	74958.806250
4272	74960.081250	74961.942750
4273	74997.285750	74998.331250
4274	75011.208750	75014.396250
4275	75014.651250	75017.201250
4276	75021.102750	75022.199250
4277	75031.532250	75032.552250
4278	75050.147250	75052.110750
4279	75053.309250	75054.660750
4280	75103.595250	75107.190750
4281	75107.445750	75111.857250
4282	75117.645750	75118.691250
4283	75148.934250	75151.305750
4284	75158.726250	75162.168750
4285	75173.847750	75175.811250
4286	75176.193750	75179.304750
4287	75193.023750	75198.047250
4288	75204.422250	75205.875750
4289	75214.061250	75218.676750
4290	75219.110250	75220.385250
4291	75269.574750	75273.960750
4292	75283.217250	75286.608750
4293	75352.296750	75355.739250
4294	75380.448750	75381.647250
4295	75402.429750	75403.500750
4296	75403.959750	75405.209250
4297	75451.338750	75452.945250
4298	75454.016250	75456.999750
4299	75463.986750	75467.174250
4300	75506.979750	75508.305750
4301	75509.402250	75510.881250
4302	75522.152250	75526.308750
4303	75535.973250	75537.273750
4304	75564.456750	75565.655250
4305	75566.624250	75567.873750
4306	75593.424750	75597.249750
4307	75599.544750	75601.533750
4308	75645.878250	75647.204250
4309	75649.065750	75650.442750
4310	75650.723250	75655.338750
4311	75658.475250	75661.841250
4312	75702.386250	75704.426250
4313	75749.102250	75750.734250
4314	75755.451750	75756.522750
4315	75758.766750	75760.475250
4316	75771.542250	75774.423750
4317	75798.495750	75804.641250
4318	75811.143750	75812.495250
4319	75813.260250	75814.662750
4320	75825.117750	75827.030250
4321	75828.662250	75830.651250
4322	75852.173250	75853.295250
4323	75866.121750	75870.125250
4324	75881.039250	75882.900750
4325	75883.461750	75886.445250
4326	75887.847750	75889.046250
4327	75907.992750	75910.160250
4328	75910.440750	75911.792250
4329	75923.292750	75924.618750
4330	75927.245250	75929.489250
4331	75961.925250	75967.356750
4332	75974.777250	75979.112250
4333	75990.128250	75992.295750
4334	75992.831250	75994.743750
4335	76016.928750	76021.977750
4336	76032.152250	76035.033750
4337	76042.811250	76044.519750
4338	76063.007250	76064.333250
4339	76072.875750	76079.276250
4340	76096.565250	76098.477750
4341	76107.071250	76108.167750
4342	76221.336750	76222.407750
4343	76229.649750	76231.689750
4344	76247.142750	76252.752750
4345	76263.003750	76264.151250
4346	76274.198250	76275.524250
4347	76306.455750	76308.317250
4348	76308.725250	76310.153250
4349	76315.967250	76318.925250
4350	76332.975750	76334.174250
4351	76349.372250	76351.386750
4352	76376.861250	76378.646250
4353	76379.589750	76384.970250
4354	76392.084750	76397.414250
4355	76419.675750	76422.684750
4356	76448.388750	76451.984250
4357	76452.953250	76455.222750
4358	76460.501250	76463.255250
4359	76473.786750	76475.240250
4360	76487.862750	76489.137750
4361	76526.673750	76531.697250
4362	76543.554750	76546.538250
4363	76582.697250	76588.587750
4364	76596.620250	76601.057250
4365	76639.281750	76640.633250
4366	76642.265250	76644.228750
4367	76647.594750	76649.558250
4368	76656.927750	76659.095250
4369	76671.488250	76673.222250
4370	76731.158250	76732.560750
4371	76775.451750	76779.225750
4372	76789.400250	76790.420250
4373	76823.468250	76828.950750
4374	76835.631750	76837.824750
4375	76838.793750	76841.598750
4376	76861.208250	76862.534250
4377	76878.242250	76884.821250
4378	76902.186750	76905.731250
4379	76907.541750	76909.071750
4380	76910.729250	76913.432250
4381	76914.528750	76918.404750
4382	76933.449750	76939.850250
4383	77003.141250	77005.895250
4384	77035.424250	77037.566250
4385	77047.358250	77048.480250
4386	77055.645750	77061.459750
4387	77082.446250	77083.772250
4388	77097.006750	77099.327250
4389	77099.964750	77105.319750
4390	77111.235750	77117.151750
4391	77135.460750	77137.169250
4392	77138.699250	77139.744750
4393	77161.292250	77162.312250
4394	77193.575250	77194.671750
4395	77213.567250	77214.638250
4396	77231.927250	77237.205750
4397	77245.289250	77246.793750
4398	77250.644250	77252.199750
4399	77252.582250	77254.443750
4400	77256.636750	77257.911750
4401	77287.899750	77294.402250
4402	77310.186750	77313.374250
4403	77313.833250	77316.714750
4404	77339.129250	77340.174750
4405	77362.563750	77364.017250
4406	77368.913250	77372.024250
4407	77373.248250	77379.521250
4408	77407.571250	77411.345250
4409	77422.947750	77427.767250
4410	77432.816250	77433.836250
4411	77443.985250	77445.056250
4412	77451.150750	77452.706250
4413	77464.946250	77468.592750
4414	77471.882250	77472.927750
4415	77475.987750	77477.058750
4416	77495.622750	77497.994250
4417	77504.369250	77505.924750
4418	77510.769750	77512.095750
4419	77535.530250	77536.575750
4420	77565.798750	77566.895250
4421	77595.939750	77598.056250
4422	77602.773750	77603.972250
4423	77608.944750	77610.857250
4424	77637.632250	77639.085750
4425	77666.013750	77667.569250
4426	77669.175750	77672.414250
4427	77676.851250	77677.871250
4428	77704.595250	77710.103250
4429	77719.232250	77721.093750
4430	77721.884250	77724.918750
4431	77732.517750	77734.251750
4432	77759.241750	77762.148750
4433	77764.953750	77765.999250
4434	77769.773250	77773.343250
4435	77778.188250	77779.565250
4436	77802.566250	77803.662750
4437	77926.088250	77927.490750
4438	77930.295750	77935.344750
4439	77936.900250	77940.164250
4440	77962.731750	77963.904750
4441	78009.728250	78013.655250
4442	78014.190750	78016.536750
4443	78034.820250	78038.135250
4444	78049.151250	78050.604750
4445	78091.940250	78093.087750
4446	78117.746250	78118.842750
4447	78138.962250	78145.158750
4448	78154.874250	78156.353250
4449	78157.449750	78158.546250
4450	78195.521250	78196.847250
4451	78198.861750	78200.774250
4452	78203.171250	78204.981750
4453	78213.116250	78218.318250
4454	78246.240750	78247.413750
4455	78275.030250	78276.458250
4456	78280.997250	78285.000750
4457	78304.304250	78305.910750
4458	78318.686250	78320.802750
4459	78352.295250	78356.706750
4460	78360.429750	78361.475250
4461	78368.768250	78372.950250
4462	78373.460250	78375.729750
4463	78403.295250	78405.972750
4464	78406.329750	78410.664750
4465	78411.200250	78414.591750
4466	78428.667750	78429.993750
4467	78461.843250	78468.753750
4468	78481.733250	78482.829750
4469	78488.567250	78489.867750
4470	78490.811250	78492.213750
4471	78517.790250	78519.957750
4472	78532.682250	78535.028250
4473	78535.283250	78536.762250
4474	78593.244750	78594.519750
4475	78599.364750	78603.189750
4476	78610.967250	78612.395250
4477	78645.723750	78646.922250
4478	78647.228250	78648.299250
4479	78704.577750	78705.878250
4480	78710.289750	78711.386250
4481	78711.641250	78713.273250
4482	78714.038250	78715.670250
4483	78726.915750	78728.012250
4484	78817.593750	78818.639250
4485	78829.961250	78831.440250
4486	78856.047750	78857.399250
4487	78859.260750	78863.238750
4488	78880.655250	78883.740750
4489	78885.729750	78891.977250
4490	78906.308250	78912.173250
4491	78919.568250	78920.766750
4492	79003.743750	79005.579750
4493	79008.410250	79010.144250
4494	79071.573750	79075.373250
4495	79079.529750	79080.626250
4496	79080.932250	79082.003250
4497	79104.392250	79105.641750
4498	79114.974750	79118.264250
4499	79125.429750	79126.755750
4500	79150.853250	79153.530750
4501	79160.262750	79161.894750
4502	79169.876250	79171.329750
4503	79180.790250	79185.099750
4504	79185.762750	79186.808250
4505	79187.394750	79191.168750
4506	79222.737750	79226.664750
4507	79262.976750	79265.756250
4508	79266.240750	79267.260750
4509	79268.739750	79270.499250
4510	79271.289750	79272.845250
4511	79273.916250	79274.987250
4512	79290.899250	79292.709750
4513	79294.724250	79295.871750
4514	79317.852750	79319.000250
4515	79321.422750	79322.978250
4516	79323.896250	79328.205750
4517	79334.988750	79336.136250
4518	79336.952250	79338.048750
4519	79347.356250	79351.589250
4520	79391.700750	79398.177750
4521	79405.904250	79406.924250
4522	79420.337250	79421.535750
4523	79427.910750	79429.874250
4524	79445.199750	79446.959250
4525	79449.330750	79452.926250
4526	79464.044250	79465.829250
4527	79484.036250	79485.107250
4528	79500.534750	79503.237750
4529	79504.589250	79509.357750
4530	79517.594250	79518.665250
4531	79525.269750	79526.927250
4532	79541.207250	79542.227250
4533	79579.814250	79581.471750
4534	79586.112750	79587.489750
4535	79634.741250	79636.143750
4536	79636.526250	79638.234750
4537	79638.872250	79642.034250
4538	79648.842750	79654.146750
4539	79669.089750	79670.211750
4540	79683.879750	79687.526250
4541	79696.578750	79700.301750
4542	79707.212250	79710.068250
4543	79722.155250	79723.379250
4544	79724.679750	79726.056750
4545	79730.111250	79731.717750
4546	79737.710250	79740.897750
4547	79741.586250	79743.218250
4548	79744.748250	79745.921250
4549	79768.310250	79770.273750
4550	79773.843750	79775.501250
4551	79789.832250	79791.285750
4552	79796.079750	79798.043250
4553	79816.581750	79818.774750
4554	79821.579750	79823.007750
4555	79823.466750	79827.138750
4556	79827.597750	79829.331750
4557	79834.559250	79836.012750
4558	79836.267750	79837.772250
4559	79845.090750	79848.711750
4560	79873.293750	79875.614250
4561	79885.559250	79887.267750
4562	79901.063250	79905.219750
4563	79906.188750	79908.356250
4564	79908.968250	79911.518250
4565	79926.435750	79928.016750
4566	79929.215250	79930.566750
4567	79937.834250	79939.134750
4568	79956.347250	79958.055750
4569	79958.591250	79964.022750
4570	80000.232750	80002.068750
4571	80046.311250	80048.657250
4572	80063.192250	80064.875250
4573	80067.042750	80068.572750
4574	80070.587250	80071.862250
4575	80088.870750	80092.950750
4576	80094.353250	80096.163750
4577	80105.853750	80110.086750
4578	80133.852750	80136.683250
4579	80143.670250	80148.872250
4580	80149.152750	80151.090750
4581	80151.345750	80153.156250
4582	80213.846250	80218.410750
4583	80239.524750	80240.672250
4584	80242.125750	80245.160250
4585	80259.567750	80261.480250
4586	80265.024750	80266.172250
4587	80269.181250	80270.379750
4588	80270.991750	80272.929750
4589	80310.873750	80316.381750
4590	80326.530750	80327.678250
4591	80329.259250	80330.942250
4592	80340.708750	80341.830750
4593	80349.531750	80350.985250
4594	80365.775250	80369.268750
4595	80387.144250	80388.572250
4596	80407.340250	80409.125250
4597	80421.569250	80426.643750
4598	80427.153750	80428.913250
4599	80436.002250	80437.022250
4600	80453.750250	80456.070750
4601	80458.110750	80463.746250
4602	80483.661750	80484.911250
4603	80488.506750	80489.832750
4604	80508.906750	80512.604250
4605	80516.378250	80519.871750
4606	80547.972750	80550.854250
4607	80552.052750	80553.710250
4608	80563.043250	80565.567750
4609	80569.137750	80570.438250
4610	80571.764250	80573.906250
4611	80597.748750	80599.329750
4612	80605.347750	80606.673750
4613	80616.822750	80617.868250
4614	80618.480250	80620.392750
4615	80621.616750	80623.350750
4616	80624.982750	80626.691250
4617	80671.469250	80672.871750
4618	80673.458250	80677.844250
4619	80678.507250	80679.527250
4620	80686.029750	80687.049750
4621	80712.039750	80714.946750
4622	80723.208750	80725.860750
4623	80729.405250	80730.807750
4624	80731.190250	80732.490750
4625	80768.241750	80770.001250
4626	80778.671250	80781.093750
4627	80783.694750	80789.636250
4628	80860.628250	80862.642750
4629	80865.779250	80867.309250
4630	80872.740750	80874.041250
4631	80876.234250	80878.070250
4632	80898.215250	80899.668750
4633	80901.836250	80903.927250
4634	80911.398750	80912.775750
4635	80914.280250	80915.325750
4636	80925.933750	80926.979250
4637	80932.793250	80934.170250
4638	80963.291250	80964.795750
4639	80967.320250	80969.513250
4640	80978.336250	80980.707750
4641	81008.349750	81010.236750
4642	81059.094750	81064.857750
4643	81065.061750	81066.081750
4644	81077.021250	81079.698750
4645	81128.225250	81133.656750
4646	81134.013750	81135.543750
4647	81183.585750	81187.104750
4648	81211.763250	81213.140250
4649	81226.527750	81228.491250
4650	81241.292250	81242.439750
4651	81243.000750	81246.162750
4652	81248.942250	81250.013250
4653	81278.547750	81284.565750
4654	81294.434250	81298.233750
4655	81304.506750	81306.113250
4656	81332.735250	81338.982750
4657	81349.437750	81352.472250
4658	81370.194750	81372.183750
4659	81403.982250	81407.271750
4660	81454.854750	81458.424750
4661	81460.821750	81467.145750
4662	81484.179750	81485.480250
4663	81487.877250	81491.294250
4664	81491.727750	81492.773250
4665	81517.023750	81523.475250
4666	81538.902750	81540.152250
4667	81543.441750	81546.527250
4668	81547.368750	81548.490750
4669	81572.537250	81577.458750
4670	81586.128750	81592.223250
4671	81603.392250	81604.667250
4672	81627.821250	81632.487750
4673	81634.196250	81635.955750
4674	81642.050250	81647.303250
4675	81664.286250	81665.306250
4676	81682.467750	81683.921250
4677	81686.318250	81690.372750
4678	81698.456250	81699.476250
4679	81725.817750	81727.424250
4680	81734.385750	81736.400250
4681	81770.391750	81771.615750
4682	81783.422250	81786.507750
4683	81805.938750	81807.188250
4684	81816.495750	81823.278750
4685	81837.737250	81839.726250
4686	81842.735250	81846.815250
4687	81852.731250	81855.000750
4688	81872.060250	81873.539250
4689	81874.635750	81876.752250
4690	81887.309250	81889.272750
4691	81983.265750	81984.540750
4692	81984.974250	81989.232750
4693	81993.797250	81995.352750
4694	81998.769750	82000.911750
4695	82025.901750	82027.406250
4696	82051.886250	82053.237750
4697	82058.133750	82059.867750
4698	82072.668750	82073.739750
4699	82075.269750	82077.462750
4700	82108.037250	82112.193750
4701	82124.765250	82128.131250
4702	82162.887750	82164.545250
4703	82179.386250	82180.992750
4704	82181.630250	82182.930750
4705	82198.409250	82199.454750
4706	82202.336250	82205.039250
4707	82217.330250	82222.557750
4708	82222.965750	82224.240750
4709	82234.032750	82237.092750
4710	82254.279750	82255.860750
4711	82256.549250	82259.073750
4712	82259.456250	82261.266750
4713	82272.588750	82273.991250
4714	82274.322750	82279.601250
4715	82286.078250	82291.611750
4716	82307.472750	82308.798750
4717	82311.042750	82313.388750
4718	82330.295250	82333.661250
4719	82333.941750	82336.134750
4720	82336.670250	82337.817750
4721	82340.826750	82346.640750
4722	82377.546750	82378.847250
4723	82385.018250	82386.089250
4724	82403.148750	82404.372750
4725	82440.021750	82446.192750
4726	82452.567750	82454.735250
4727	82473.324750	82474.880250
4728	82477.124250	82478.271750
4729	82485.207750	82487.171250
4730	82516.088250	82517.184750
4731	82519.097250	82520.244750
4732	82550.309250	82554.363750
